"16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","41","42","43","44","47","48","49","50","51","52","57","58","62","63","64","65","66","67","72","73","74","75","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","281","282","283","284","285","286","287","288","289","290","291","292","293","294","295","296","297","298","299"
"104.54","104.31","107.24","107.02","110.03","109.81","112.88","112.67","115.81","115.6","105.6","108.35","111.18","114.08","117.04","105.68","105.46","109.46","109.24","113.25","113.04","103.51","107.29","111.09","114.9","105.85","105.62","109.78","109.56","113.72","113.51","107.54","111.48","105","104.77","108.14","107.91","111.33","111.11","103.16","106.28","109.45","112.68","103.34","103.11","104.89","104.66","106.57","106.35","108.38","108.15","110.29","110.07","103.81","105.43","107.18","109.05","111.02","112.47","112.25","115.83","115.63","118.79","118.59","118.11","119.09","116.25","117.25","114.32","115.34","118.04","119.02","116.15","117.15","114.25","115.27","114.77","112.32","112.11","112.15","112.08","110.2","110.12","108.16","108.08","112.08","112.01","110.09","110.01","108.08","108.01","108.05","108.6","108.38","104.63","104.4"
"104.31","104.54","107.02","107.24","109.81","110.03","112.67","112.88","115.6","115.81","105.6","108.35","111.18","114.08","117.04","105.46","105.68","109.24","109.46","113.04","113.25","103.51","107.29","111.09","114.9","105.62","105.85","109.56","109.78","113.51","113.72","107.54","111.48","104.77","105","107.91","108.14","111.11","111.33","103.16","106.28","109.45","112.68","103.11","103.34","104.66","104.89","106.35","106.57","108.15","108.38","110.07","110.29","103.81","105.43","107.18","109.05","111.02","112.25","112.47","115.63","115.83","118.59","118.79","118.04","119.02","116.15","117.15","114.25","115.27","118.11","119.09","116.25","117.25","114.32","115.34","114.77","112.11","112.32","112.08","112.01","110.09","110.01","108.08","108.01","112.15","112.08","110.2","110.12","108.16","108.08","108.05","108.38","108.6","104.4","104.63"
"104.23","104.92","106.95","107.62","109.74","110.39","112.6","113.24","115.53","116.15","105.75","108.5","111.32","114.22","117.17","105.38","106.06","109.17","109.83","112.97","113.61","103.66","107.44","111.23","115.03","105.55","106.23","109.49","110.15","113.44","114.07","107.68","111.62","104.69","105.38","107.84","108.51","111.04","111.69","103.32","106.43","109.6","112.82","103.03","103.73","104.59","105.27","106.27","106.95","108.08","108.74","110","110.65","103.97","105.59","107.33","109.19","111.17","112.18","112.82","115.56","116.18","118.53","119.13","118.11","119.09","116.19","117.18","114.32","115.34","118.31","119.29","116.5","117.49","114.53","115.55","114.91","112.03","112.68","112.15","112.08","110.12","110.05","108.16","108.08","112.37","112.29","110.45","110.38","108.38","108.3","108.2","108.3","108.97","104.32","105.01"
"104.31","105.45","107.02","108.14","109.81","110.9","112.67","113.73","115.6","116.63","106.05","108.79","111.61","114.5","117.45","105.46","106.59","109.24","110.33","113.04","114.1","103.97","107.74","111.52","115.31","105.62","106.75","109.56","110.65","113.51","114.56","107.98","111.91","104.77","105.91","107.91","109.02","111.11","112.19","103.63","106.73","109.89","113.11","103.11","104.27","104.66","105.8","106.35","107.47","108.15","109.26","110.07","111.16","104.27","105.89","107.63","109.48","111.45","112.25","113.32","115.63","116.66","118.59","119.6","118.31","119.29","116.36","117.35","114.53","115.55","118.65","119.63","116.87","117.86","114.88","115.89","115.19","112.11","113.17","112.37","112.29","110.31","110.23","108.38","108.3","112.72","112.65","110.85","110.77","108.75","108.67","108.5","108.38","109.48","104.4","105.54"
"104.54","106.14","107.24","108.8","110.03","111.54","112.88","114.36","115.81","117.25","106.5","109.23","112.04","114.91","117.86","105.68","107.26","109.46","110.98","113.25","114.73","104.43","108.18","111.95","115.73","105.85","107.42","109.78","111.3","113.72","115.19","108.43","112.34","105","106.59","108.14","109.68","111.33","112.83","104.09","107.18","110.33","113.53","103.34","104.95","104.89","106.48","106.57","108.14","108.38","109.91","110.29","111.81","104.73","106.34","108.07","109.92","111.88","112.47","113.95","115.83","117.28","118.79","120.2","118.65","119.63","116.67","117.66","114.88","115.89","119.12","120.1","117.38","118.37","115.37","116.37","115.6","112.32","113.81","112.72","112.65","110.63","110.56","108.75","108.67","113.22","113.14","111.39","111.31","109.26","109.19","108.94","108.6","110.14","104.63","106.22"
"104.92","106.96","107.62","109.61","110.39","112.33","113.24","115.13","116.15","118","107.1","109.82","112.61","115.47","118.4","106.06","108.08","109.83","111.77","113.61","115.49","105.04","108.77","112.52","116.28","106.23","108.24","110.15","112.09","114.07","115.95","109.01","112.91","105.38","107.41","108.51","110.48","111.69","113.61","104.7","107.77","110.91","114.09","103.73","105.79","105.27","107.31","106.95","108.95","108.74","110.71","110.65","112.59","105.34","106.94","108.66","110.5","112.45","112.82","114.72","116.18","118.02","119.13","120.93","119.12","120.1","117.11","118.1","115.37","116.37","119.73","120.69","118.03","119.01","115.99","116.99","116.16","112.68","114.58","113.22","113.14","111.1","111.03","109.26","109.19","113.85","113.78","112.07","111.99","109.92","109.84","109.53","108.97","110.93","105.01","107.05"
"105.45","107.93","108.14","110.55","110.9","113.25","113.73","116.03","116.63","118.88","107.85","110.54","113.32","116.16","119.07","106.59","109.04","110.33","112.7","114.1","116.39","105.8","109.5","113.23","116.97","106.75","109.2","110.65","113.01","114.56","116.84","109.75","113.61","105.91","108.37","109.02","111.42","112.19","114.52","105.46","108.51","111.62","114.79","104.27","106.77","105.8","108.27","107.47","109.9","109.26","111.65","111.16","113.51","106.1","107.69","109.4","111.22","113.16","113.32","115.62","116.66","118.9","119.6","121.79","119.73","120.69","117.69","118.68","115.99","116.99","120.46","121.42","118.81","119.78","116.75","117.74","116.84","113.17","115.48","113.85","113.78","111.71","111.64","109.92","109.84","114.62","114.55","112.89","112.81","110.72","110.64","110.25","109.48","111.87","105.54","108.01"
"106.14","109.04","108.8","111.63","111.54","114.31","114.36","117.06","117.25","119.88","108.73","111.41","114.16","116.98","119.87","107.26","110.13","110.98","113.76","114.73","117.42","106.71","110.38","114.07","117.78","107.42","110.29","111.3","114.07","115.19","117.86","110.62","114.46","106.59","109.48","109.68","112.49","112.83","115.56","106.37","109.39","112.48","115.62","104.95","107.89","106.48","109.37","108.14","110.99","109.91","112.72","111.81","114.56","107","108.57","110.27","112.08","114.01","113.95","116.65","117.28","119.91","120.2","122.77","120.46","121.42","118.4","119.38","116.75","117.74","121.32","122.27","119.71","120.68","117.64","118.62","117.66","113.81","116.52","114.62","114.55","112.46","112.39","110.72","110.64","115.53","115.45","113.84","113.77","111.65","111.58","111.12","110.14","112.93","106.22","109.12"
"106.96","110.28","109.61","112.84","112.33","115.49","115.13","118.22","118","121.01","109.76","112.41","115.14","117.94","120.81","108.08","111.36","111.77","114.95","115.49","118.57","107.75","111.39","115.05","118.73","108.24","111.52","112.09","115.26","115.95","119.01","111.62","115.43","107.41","110.71","110.48","113.69","113.61","116.73","107.42","110.41","113.47","116.59","105.79","109.14","107.31","110.61","108.95","112.2","110.71","113.92","112.59","115.74","108.04","109.6","111.28","113.08","114.99","114.72","117.82","118.02","121.04","120.93","123.87","121.32","122.27","119.24","120.22","117.64","118.62","122.3","123.25","120.74","121.7","118.65","119.63","118.61","114.58","117.68","115.53","115.45","113.35","113.27","111.65","111.58","116.56","116.49","114.92","114.85","112.72","112.65","112.12","110.93","114.13","107.05","110.36"
"107.93","111.65","110.55","114.18","113.25","116.8","116.03","119.49","118.88","122.26","110.92","113.54","116.24","119.02","121.86","109.04","112.72","112.7","116.27","116.39","119.84","108.93","112.53","116.16","119.8","109.2","112.87","113.01","116.57","116.84","120.28","112.77","116.53","108.37","112.08","111.42","115.02","114.52","118.03","108.6","111.57","114.6","117.68","106.77","110.52","108.27","111.98","109.9","113.55","111.65","115.24","113.51","117.05","109.22","110.76","112.43","114.21","116.1","115.62","119.1","118.9","122.28","121.79","125.09","122.3","123.25","120.21","121.18","118.65","119.63","123.41","124.35","121.9","122.85","119.79","120.76","119.68","115.48","118.96","116.56","116.49","114.37","114.29","112.72","112.65","117.72","117.65","116.14","116.06","113.92","113.85","113.26","111.87","115.45","108.01","111.73"
"109.04","113.14","111.63","115.64","114.31","118.23","117.06","120.89","119.88","123.63","112.21","114.8","117.48","120.22","123.04","110.13","114.2","113.76","117.7","117.42","121.24","110.25","113.8","117.39","121","110.29","114.35","114.07","118","117.86","121.67","114.04","117.76","109.48","113.56","112.49","116.47","115.56","119.44","109.92","112.85","115.84","118.9","107.89","112.03","109.37","113.47","110.99","115.02","112.72","116.69","114.56","118.48","110.53","112.05","113.7","115.46","117.33","116.65","120.5","119.91","123.65","122.77","126.43","123.41","124.35","121.31","122.26","119.79","120.76","124.64","125.57","123.17","124.11","121.05","122.01","120.88","116.52","120.37","117.72","117.65","115.51","115.44","113.92","113.85","119.01","118.94","117.47","117.4","115.25","115.18","114.52","112.93","116.9","109.12","113.22"
"110.28","114.75","112.84","117.22","115.49","119.78","118.22","122.4","121.01","125.11","113.63","116.19","118.83","121.54","124.33","111.36","115.8","114.95","119.25","118.57","122.75","111.69","115.2","118.74","122.31","111.52","115.95","115.26","119.55","119.01","123.17","115.43","119.11","110.71","115.17","113.69","118.04","116.73","120.97","111.37","114.26","117.22","120.24","109.14","113.66","110.61","115.08","112.2","116.61","113.92","118.26","115.74","120.02","111.97","113.47","115.1","116.84","118.68","117.82","122.02","121.04","125.13","123.87","127.88","124.64","125.57","122.52","123.47","121.05","122.01","125.98","126.9","124.56","125.49","122.43","123.38","122.2","117.68","121.88","119.01","118.94","116.79","116.72","115.25","115.18","120.41","120.34","118.93","118.86","116.7","116.63","115.91","114.13","118.46","110.36","114.83"
"117.66","112.45","119.96","114.85","122.34","117.33","124.8","119.9","127.35","122.54","116.09","118.48","120.96","123.52","126.15","118.73","113.56","122.04","117.02","125.39","120.51","114.34","117.71","121.11","124.55","118.95","113.79","122.46","117.46","126","121.14","118.03","121.64","118.26","113.07","121.12","116.06","124.04","119.11","114.1","116.99","119.95","122.97","116.84","111.58","118.33","113.15","119.94","114.83","121.66","116.62","123.48","118.52","114.83","116.42","118.12","119.93","121.85","124.11","119.18","127.21","122.4","129.96","125.26","127.89","128.7","126.56","127.38","124.4","125.24","126.32","127.14","124.16","125","122.78","123.63","123.99","125.4","120.52","123.76","123.6","122.38","122.22","120.15","119.98","122.13","121.97","119.91","119.74","118.48","118.3","119.21","122.14","117.12","118.66","113.49"
"115.81","110.95","118.14","113.38","120.56","115.89","123.06","118.49","125.64","121.17","114.43","116.85","119.36","121.95","124.62","116.9","112.08","120.26","115.58","123.65","119.11","112.65","116.07","119.52","123","117.12","112.3","120.68","116.02","124.27","119.75","116.4","120.05","116.42","111.57","119.32","114.6","122.29","117.69","112.4","115.34","118.34","121.4","114.97","110.07","116.49","111.65","118.12","113.35","119.87","115.17","121.72","117.09","113.15","114.76","116.48","118.32","120.26","122.36","117.76","125.5","121.02","128.29","123.91","126.32","127.14","124.94","125.77","122.78","123.63","124.85","125.68","122.71","123.55","121.28","122.13","122.43","123.67","119.12","122.13","121.97","120.7","120.54","118.48","118.3","120.62","120.45","118.4","118.22","116.91","116.74","117.58","120.36","115.68","116.82","112"
"114.07","109.57","116.44","112.03","118.89","114.57","121.42","117.2","124.04","119.9","112.88","115.34","117.88","120.5","123.2","115.17","110.71","118.58","114.25","122.03","117.82","111.08","114.54","118.03","121.56","115.39","110.94","119.01","114.7","122.65","118.47","114.87","118.57","114.69","110.2","117.63","113.27","120.64","116.39","110.83","113.8","116.84","119.94","113.22","108.68","114.76","110.28","116.42","112","118.19","113.84","120.06","115.79","111.58","113.21","114.96","116.82","118.79","120.71","116.46","123.89","119.75","126.72","122.68","124.85","125.68","123.42","124.26","121.28","122.13","123.5","124.34","121.36","122.22","119.88","120.75","120.99","122.04","117.84","120.62","120.45","119.14","118.97","116.91","116.74","119.22","119.05","117","116.83","115.47","115.29","116.08","118.69","114.36","115.1","110.63"
"112.45","108.32","114.85","110.81","117.33","113.38","119.9","116.03","122.54","118.76","111.45","113.94","116.51","119.17","121.89","113.56","109.48","117.02","113.06","120.51","116.66","109.63","113.13","116.67","120.24","113.79","109.71","117.46","113.51","121.14","117.32","113.47","117.22","113.07","108.96","116.06","112.06","119.11","115.21","109.37","112.39","115.46","118.6","111.58","107.42","113.15","109.04","114.83","110.78","116.62","112.64","118.52","114.61","110.14","111.79","113.56","115.44","117.43","119.18","115.29","122.4","118.61","125.26","121.56","123.5","124.34","122.02","122.87","119.88","120.75","122.26","123.11","120.14","121","118.61","119.48","119.66","120.52","116.68","119.22","119.05","117.68","117.51","115.47","115.29","117.93","117.76","115.73","115.55","114.14","113.96","114.69","117.12","113.16","113.49","109.4"
"110.95","107.21","113.38","109.72","115.89","112.32","118.49","115","121.17","117.75","110.15","112.67","115.27","117.95","120.7","112.08","108.37","115.58","111.99","119.11","115.63","108.31","111.85","115.43","119.03","112.3","108.61","116.02","112.45","119.75","116.29","112.2","115.98","111.57","107.86","114.6","110.98","117.69","114.17","108.05","111.1","114.21","117.37","110.07","106.3","111.65","107.94","113.35","109.7","115.17","111.57","117.09","113.56","108.82","110.5","112.29","114.19","116.2","117.76","114.24","121.02","117.6","123.91","120.57","122.26","123.11","120.73","121.6","118.61","119.48","121.14","122","119.03","119.91","117.46","118.34","118.45","119.12","115.65","117.93","117.76","116.35","116.18","114.14","113.96","116.78","116.6","114.58","114.41","112.95","112.76","113.43","115.68","112.1","112","108.29"
"109.57","106.23","112.03","108.77","114.57","111.39","117.2","114.09","119.9","116.86","108.98","111.53","114.16","116.86","119.64","110.71","107.41","114.25","111.06","117.82","114.73","107.12","110.7","114.32","117.95","110.94","107.65","114.7","111.52","118.47","115.39","111.05","114.87","110.2","106.89","113.27","110.04","116.39","113.25","106.86","109.94","113.08","116.28","108.68","105.31","110.28","106.97","112","108.74","113.84","110.63","115.79","112.64","107.64","109.33","111.14","113.06","115.09","116.46","113.33","119.75","116.71","122.68","119.71","121.14","122","119.57","120.44","117.46","118.34","120.15","121.01","118.05","118.94","116.43","117.32","117.36","117.84","114.74","116.78","116.6","115.14","114.96","112.95","112.76","115.74","115.57","113.57","113.39","111.88","111.7","112.29","114.36","111.17","110.63","107.33"
"108.32","105.4","110.81","107.95","113.38","110.59","116.03","113.31","118.76","116.11","107.95","110.52","113.17","115.9","118.7","109.48","106.59","113.06","110.26","116.66","113.96","106.07","109.69","113.33","117","109.71","106.83","113.51","110.72","117.32","114.63","110.04","113.89","108.96","106.06","112.06","109.24","115.21","112.47","105.8","108.92","112.09","115.31","107.42","104.47","109.04","106.14","110.78","107.93","112.64","109.84","114.61","111.85","106.6","108.3","110.13","112.07","114.12","115.29","112.55","118.61","115.95","121.56","118.97","120.15","121.01","118.53","119.41","116.43","117.32","119.28","120.15","117.2","118.09","115.53","116.43","116.4","116.68","113.97","115.74","115.57","114.06","113.88","111.88","111.7","114.84","114.66","112.68","112.5","110.94","110.76","111.29","113.16","110.37","109.4","106.51"
"107.21","104.71","109.72","107.28","112.32","109.94","115","112.68","117.75","115.49","107.06","109.65","112.32","115.07","117.89","108.37","105.91","111.99","109.61","115.63","113.32","105.16","108.81","112.48","116.18","108.61","106.15","112.45","110.07","116.29","114","109.16","113.05","107.86","105.38","110.98","108.58","114.17","111.83","104.89","108.03","111.23","114.48","106.3","103.78","107.94","105.46","109.7","107.26","111.57","109.18","113.56","111.21","105.69","107.41","109.25","111.21","113.27","114.24","111.91","117.6","115.33","120.57","118.36","119.28","120.15","117.61","118.5","115.53","116.43","118.54","119.42","116.49","117.38","114.77","115.67","115.58","115.65","113.34","114.84","114.66","113.11","112.93","110.94","110.76","114.07","113.89","111.94","111.75","110.15","109.96","110.43","112.1","109.72","108.29","105.83"
"106.23","104.18","108.77","106.76","111.39","109.43","114.09","112.18","116.86","115","106.31","108.92","111.6","114.37","117.21","107.41","105.38","111.06","109.09","114.73","112.83","104.4","108.07","111.77","115.49","107.65","105.62","111.52","109.56","115.39","113.51","108.43","112.34","106.89","104.85","110.04","108.06","113.25","111.33","104.13","107.29","110.51","113.78","105.31","103.24","106.97","104.93","108.74","106.74","110.63","108.66","112.64","110.7","104.93","106.67","108.52","110.49","112.56","113.33","111.41","116.71","114.84","119.71","117.89","118.54","119.42","116.83","117.72","114.77","115.67","117.93","118.81","115.9","116.8","114.14","115.05","114.88","114.74","112.85","114.07","113.89","112.29","112.11","110.15","109.96","113.44","113.26","111.33","111.14","109.49","109.31","109.7","111.17","109.21","107.33","105.3"
"105.4","103.79","107.95","106.39","110.59","109.06","113.31","111.82","116.11","114.65","105.7","108.33","111.03","113.81","116.66","106.59","105","110.26","108.73","113.96","112.47","103.78","107.48","111.19","114.93","106.83","105.24","110.72","109.2","114.63","113.15","107.83","111.77","106.06","104.46","109.24","107.69","112.47","110.97","103.51","106.69","109.93","113.21","104.47","102.85","106.14","104.55","107.93","106.36","109.84","108.3","111.85","110.34","104.32","106.06","107.93","109.91","111.99","112.55","111.05","115.95","114.5","118.97","117.55","117.93","118.81","116.18","117.07","114.14","115.05","117.46","118.34","115.45","116.35","113.65","114.56","114.32","113.97","112.49","113.44","113.26","111.61","111.43","109.49","109.31","112.95","112.76","110.86","110.67","108.98","108.79","109.11","110.37","108.84","106.51","104.92"
"104.71","103.56","107.28","106.16","109.94","108.84","112.68","111.61","115.49","114.44","105.25","107.88","110.6","113.39","116.25","105.91","104.77","109.61","108.51","113.32","112.26","103.32","107.03","110.76","114.51","106.15","105.01","110.07","108.98","114","112.94","107.39","111.34","105.38","104.23","108.58","107.47","111.83","110.75","103.05","106.24","109.49","112.79","103.78","102.62","105.46","104.32","107.26","106.14","109.18","108.07","111.21","110.12","103.86","105.61","107.48","109.47","111.56","111.91","110.83","115.33","114.29","118.36","117.35","117.46","118.34","115.66","116.56","113.65","114.56","117.11","118","115.14","116.04","113.3","114.21","113.9","113.34","112.28","112.95","112.76","111.07","110.89","108.98","108.79","112.59","112.41","110.53","110.35","108.61","108.42","108.67","109.72","108.62","105.83","104.69"
"104.18","103.48","106.76","106.08","109.43","108.77","112.18","111.53","115","114.37","104.95","107.58","110.31","113.1","115.97","105.38","104.69","109.09","108.43","112.83","112.19","103.01","106.73","110.47","114.23","105.62","104.94","109.56","108.9","113.51","112.87","107.09","111.05","104.85","104.16","108.06","107.39","111.33","110.68","102.73","105.94","109.2","112.5","103.24","102.54","104.93","104.24","106.74","106.06","108.66","108","110.7","110.05","103.55","105.31","107.18","109.18","111.28","111.41","110.76","114.84","114.22","117.89","117.28","117.11","118","115.28","116.18","113.3","114.21","116.91","117.8","114.96","115.87","113.08","114","113.62","112.85","112.21","112.59","112.41","110.68","110.49","108.61","108.42","112.38","112.2","110.35","110.17","108.39","108.2","108.38","109.21","108.55","105.3","104.61"
"103.79","103.56","106.39","106.16","109.06","108.84","111.82","111.61","114.65","114.44","104.79","107.44","110.16","112.96","115.83","105","104.77","108.73","108.51","112.47","112.26","102.85","106.58","110.33","114.09","105.24","105.01","109.2","108.98","113.15","112.94","106.94","110.91","104.46","104.23","107.69","107.47","110.97","110.75","102.58","105.79","109.05","112.36","102.85","102.62","104.55","104.32","106.36","106.14","108.3","108.07","110.34","110.12","103.39","105.15","107.04","109.03","111.13","111.05","110.83","114.5","114.29","117.55","117.35","116.91","117.8","115.03","115.94","113.08","114","116.84","117.73","114.93","115.83","113.01","113.93","113.48","112.49","112.28","112.38","112.2","110.42","110.24","108.39","108.2","112.31","112.12","110.32","110.13","108.32","108.13","108.23","108.84","108.62","104.92","104.69"
"103.56","103.79","106.16","106.39","108.84","109.06","111.61","111.82","114.44","114.65","104.79","107.44","110.16","112.96","115.83","104.77","105","108.51","108.73","112.26","112.47","102.85","106.58","110.33","114.09","105.01","105.24","108.98","109.2","112.94","113.15","106.94","110.91","104.23","104.46","107.47","107.69","110.75","110.97","102.58","105.79","109.05","112.36","102.62","102.85","104.32","104.55","106.14","106.36","108.07","108.3","110.12","110.34","103.39","105.15","107.04","109.03","111.13","110.83","111.05","114.29","114.5","117.35","117.55","116.84","117.73","114.93","115.83","113.01","113.93","116.91","117.8","115.03","115.94","113.08","114","113.48","112.28","112.49","112.31","112.12","110.32","110.13","108.32","108.13","112.38","112.2","110.42","110.24","108.39","108.2","108.23","108.62","108.84","104.69","104.92"
"103.48","104.18","106.08","106.76","108.77","109.43","111.53","112.18","114.37","115","104.95","107.58","110.31","113.1","115.97","104.69","105.38","108.43","109.09","112.19","112.83","103.01","106.73","110.47","114.23","104.94","105.62","108.9","109.56","112.87","113.51","107.09","111.05","104.16","104.85","107.39","108.06","110.68","111.33","102.73","105.94","109.2","112.5","102.54","103.24","104.24","104.93","106.06","106.74","108","108.66","110.05","110.7","103.55","105.31","107.18","109.18","111.28","110.76","111.41","114.22","114.84","117.28","117.89","116.91","117.8","114.96","115.87","113.08","114","117.11","118","115.28","116.18","113.3","114.21","113.62","112.21","112.85","112.38","112.2","110.35","110.17","108.39","108.2","112.59","112.41","110.68","110.49","108.61","108.42","108.38","108.55","109.21","104.61","105.3"
"103.56","104.71","106.16","107.28","108.84","109.94","111.61","112.68","114.44","115.49","105.25","107.88","110.6","113.39","116.25","104.77","105.91","108.51","109.61","112.26","113.32","103.32","107.03","110.76","114.51","105.01","106.15","108.98","110.07","112.94","114","107.39","111.34","104.23","105.38","107.47","108.58","110.75","111.83","103.05","106.24","109.49","112.79","102.62","103.78","104.32","105.46","106.14","107.26","108.07","109.18","110.12","111.21","103.86","105.61","107.48","109.47","111.56","110.83","111.91","114.29","115.33","117.35","118.36","117.11","118","115.14","116.04","113.3","114.21","117.46","118.34","115.66","116.56","113.65","114.56","113.9","112.28","113.34","112.59","112.41","110.53","110.35","108.61","108.42","112.95","112.76","111.07","110.89","108.98","108.79","108.67","108.62","109.72","104.69","105.83"
"103.79","105.4","106.39","107.95","109.06","110.59","111.82","113.31","114.65","116.11","105.7","108.33","111.03","113.81","116.66","105","106.59","108.73","110.26","112.47","113.96","103.78","107.48","111.19","114.93","105.24","106.83","109.2","110.72","113.15","114.63","107.83","111.77","104.46","106.06","107.69","109.24","110.97","112.47","103.51","106.69","109.93","113.21","102.85","104.47","104.55","106.14","106.36","107.93","108.3","109.84","110.34","111.85","104.32","106.06","107.93","109.91","111.99","111.05","112.55","114.5","115.95","117.55","118.97","117.46","118.34","115.45","116.35","113.65","114.56","117.93","118.81","116.18","117.07","114.14","115.05","114.32","112.49","113.97","112.95","112.76","110.86","110.67","108.98","108.79","113.44","113.26","111.61","111.43","109.49","109.31","109.11","108.84","110.37","104.92","106.51"
"104.18","106.23","106.76","108.77","109.43","111.39","112.18","114.09","115","116.86","106.31","108.92","111.6","114.37","117.21","105.38","107.41","109.09","111.06","112.83","114.73","104.4","108.07","111.77","115.49","105.62","107.65","109.56","111.52","113.51","115.39","108.43","112.34","104.85","106.89","108.06","110.04","111.33","113.25","104.13","107.29","110.51","113.78","103.24","105.31","104.93","106.97","106.74","108.74","108.66","110.63","110.7","112.64","104.93","106.67","108.52","110.49","112.56","111.41","113.33","114.84","116.71","117.89","119.71","117.93","118.81","115.9","116.8","114.14","115.05","118.54","119.42","116.83","117.72","114.77","115.67","114.88","112.85","114.74","113.44","113.26","111.33","111.14","109.49","109.31","114.07","113.89","112.29","112.11","110.15","109.96","109.7","109.21","111.17","105.3","107.33"
"104.71","107.21","107.28","109.72","109.94","112.32","112.68","115","115.49","117.75","107.06","109.65","112.32","115.07","117.89","105.91","108.37","109.61","111.99","113.32","115.63","105.16","108.81","112.48","116.18","106.15","108.61","110.07","112.45","114","116.29","109.16","113.05","105.38","107.86","108.58","110.98","111.83","114.17","104.89","108.03","111.23","114.48","103.78","106.3","105.46","107.94","107.26","109.7","109.18","111.57","111.21","113.56","105.69","107.41","109.25","111.21","113.27","111.91","114.24","115.33","117.6","118.36","120.57","118.54","119.42","116.49","117.38","114.77","115.67","119.28","120.15","117.61","118.5","115.53","116.43","115.58","113.34","115.65","114.07","113.89","111.94","111.75","110.15","109.96","114.84","114.66","113.11","112.93","110.94","110.76","110.43","109.72","112.1","105.83","108.29"
"105.4","108.32","107.95","110.81","110.59","113.38","113.31","116.03","116.11","118.76","107.95","110.52","113.17","115.9","118.7","106.59","109.48","110.26","113.06","113.96","116.66","106.07","109.69","113.33","117","106.83","109.71","110.72","113.51","114.63","117.32","110.04","113.89","106.06","108.96","109.24","112.06","112.47","115.21","105.8","108.92","112.09","115.31","104.47","107.42","106.14","109.04","107.93","110.78","109.84","112.64","111.85","114.61","106.6","108.3","110.13","112.07","114.12","112.55","115.29","115.95","118.61","118.97","121.56","119.28","120.15","117.2","118.09","115.53","116.43","120.15","121.01","118.53","119.41","116.43","117.32","116.4","113.97","116.68","114.84","114.66","112.68","112.5","110.94","110.76","115.74","115.57","114.06","113.88","111.88","111.7","111.29","110.37","113.16","106.51","109.4"
"106.23","109.57","108.77","112.03","111.39","114.57","114.09","117.2","116.86","119.9","108.98","111.53","114.16","116.86","119.64","107.41","110.71","111.06","114.25","114.73","117.82","107.12","110.7","114.32","117.95","107.65","110.94","111.52","114.7","115.39","118.47","111.05","114.87","106.89","110.2","110.04","113.27","113.25","116.39","106.86","109.94","113.08","116.28","105.31","108.68","106.97","110.28","108.74","112","110.63","113.84","112.64","115.79","107.64","109.33","111.14","113.06","115.09","113.33","116.46","116.71","119.75","119.71","122.68","120.15","121.01","118.05","118.94","116.43","117.32","121.14","122","119.57","120.44","117.46","118.34","117.36","114.74","117.84","115.74","115.57","113.57","113.39","111.88","111.7","116.78","116.6","115.14","114.96","112.95","112.76","112.29","111.17","114.36","107.33","110.63"
"107.21","110.95","109.72","113.38","112.32","115.89","115","118.49","117.75","121.17","110.15","112.67","115.27","117.95","120.7","108.37","112.08","111.99","115.58","115.63","119.11","108.31","111.85","115.43","119.03","108.61","112.3","112.45","116.02","116.29","119.75","112.2","115.98","107.86","111.57","110.98","114.6","114.17","117.69","108.05","111.1","114.21","117.37","106.3","110.07","107.94","111.65","109.7","113.35","111.57","115.17","113.56","117.09","108.82","110.5","112.29","114.19","116.2","114.24","117.76","117.6","121.02","120.57","123.91","121.14","122","119.03","119.91","117.46","118.34","122.26","123.11","120.73","121.6","118.61","119.48","118.45","115.65","119.12","116.78","116.6","114.58","114.41","112.95","112.76","117.93","117.76","116.35","116.18","114.14","113.96","113.43","112.1","115.68","108.29","112"
"108.32","112.45","110.81","114.85","113.38","117.33","116.03","119.9","118.76","122.54","111.45","113.94","116.51","119.17","121.89","109.48","113.56","113.06","117.02","116.66","120.51","109.63","113.13","116.67","120.24","109.71","113.79","113.51","117.46","117.32","121.14","113.47","117.22","108.96","113.07","112.06","116.06","115.21","119.11","109.37","112.39","115.46","118.6","107.42","111.58","109.04","113.15","110.78","114.83","112.64","116.62","114.61","118.52","110.14","111.79","113.56","115.44","117.43","115.29","119.18","118.61","122.4","121.56","125.26","122.26","123.11","120.14","121","118.61","119.48","123.5","124.34","122.02","122.87","119.88","120.75","119.66","116.68","120.52","117.93","117.76","115.73","115.55","114.14","113.96","119.22","119.05","117.68","117.51","115.47","115.29","114.69","113.16","117.12","109.4","113.49"
"109.57","114.07","112.03","116.44","114.57","118.89","117.2","121.42","119.9","124.04","112.88","115.34","117.88","120.5","123.2","110.71","115.17","114.25","118.58","117.82","122.03","111.08","114.54","118.03","121.56","110.94","115.39","114.7","119.01","118.47","122.65","114.87","118.57","110.2","114.69","113.27","117.63","116.39","120.64","110.83","113.8","116.84","119.94","108.68","113.22","110.28","114.76","112","116.42","113.84","118.19","115.79","120.06","111.58","113.21","114.96","116.82","118.79","116.46","120.71","119.75","123.89","122.68","126.72","123.5","124.34","121.36","122.22","119.88","120.75","124.85","125.68","123.42","124.26","121.28","122.13","120.99","117.84","122.04","119.22","119.05","117","116.83","115.47","115.29","120.62","120.45","119.14","118.97","116.91","116.74","116.08","114.36","118.69","110.63","115.1"
