"37","38","39","40","45","46","53","54","55","56","59","60","61","68","69","70","71","76","77","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250","251","252","253","254","255","256","257","258","259","260","261","262","263","264","265","266","267","268","269","270","271","272","273","274","275","276","277","278","279","280"
"121.36","121.95","125.3","125.87","123.47","127.41","120.88","121.47","124.72","125.3","119.11","122.95","126.79","116.79","117.4","119.75","120.35","118.41","121.4","126.76","127.32","128.29","128.85","129.25","129.8","128.78","129.85","126.88","127.96","125.04","126.14","128.97","130.04","127.17","128.25","125.23","126.33","125.66","129.62","130.17","129.39","129.95","128.58","129.14","128.25","129.04","126.29","127.1","124.39","125.2","128.44","129.23","126.58","127.38","124.58","125.4","124.87","127.18","127.75","125.24","125.81","122.77","123.36","122.58","123.11","120.58","121.12","118.64","119.19","122.77","123.31","120.88","121.42","118.84","119.39","118.99","119.83","120.43","116.48","117.09"
"121.42","122.41","125.36","126.32","123.73","127.67","120.95","121.93","124.79","125.75","119.38","123.21","127.04","116.86","117.88","119.82","120.81","118.68","121.67","126.82","127.76","128.35","129.28","129.31","130.23","128.97","130.04","127.04","128.12","125.23","126.33","129.28","130.34","127.51","128.59","125.55","126.64","125.92","129.68","130.6","129.45","130.38","128.64","129.57","128.44","129.23","126.45","127.25","124.58","125.4","128.75","129.54","126.92","127.72","124.9","125.71","125.12","127.25","128.19","125.3","126.26","122.84","123.81","122.77","123.31","120.74","121.29","118.84","119.39","123.1","123.63","121.24","121.78","119.18","119.73","119.26","119.9","120.9","116.55","117.57"
"121.62","122.99","125.56","126.89","124.12","128.04","121.14","122.52","124.98","126.32","119.78","123.6","127.42","117.06","118.49","120.02","121.41","119.09","122.06","127.01","128.33","128.54","129.84","129.49","130.79","129.28","130.34","127.32","128.4","125.55","126.64","129.71","130.77","127.98","129.05","126","127.09","126.3","129.86","131.15","129.64","130.93","128.83","130.12","128.75","129.54","126.73","127.54","124.9","125.71","129.18","129.97","127.39","128.19","125.35","126.16","125.51","127.44","128.75","125.49","126.82","123.03","124.39","123.1","123.63","121.04","121.59","119.18","119.73","123.55","124.09","121.73","122.27","119.64","120.2","119.66","120.1","121.49","116.75","118.18"
"121.95","123.71","125.87","127.58","124.63","128.54","121.47","123.24","125.3","127.01","120.32","124.11","127.92","117.4","119.23","120.35","122.13","119.62","122.58","127.32","129.01","128.85","130.51","129.8","131.46","129.71","130.77","127.73","128.81","126","127.09","130.27","131.32","128.57","129.64","126.57","127.65","126.8","130.17","131.82","129.95","131.6","129.14","130.8","129.18","129.97","127.14","127.94","125.35","126.16","129.74","130.52","127.99","128.78","125.92","126.73","126.02","127.75","129.43","125.81","127.52","123.36","125.1","123.55","124.09","121.47","122.01","119.64","120.2","124.13","124.66","122.36","122.89","120.25","120.79","120.19","120.43","122.21","117.09","118.93"
"122.41","124.54","126.32","128.39","125.27","129.16","121.93","124.08","125.75","127.83","120.98","124.76","128.55","117.88","120.1","120.81","122.98","120.29","123.23","127.76","129.81","129.28","131.31","130.23","132.25","130.27","131.32","128.26","129.33","126.57","127.65","130.94","131.99","129.29","130.35","127.26","128.34","127.43","130.6","132.61","130.38","132.39","129.57","131.59","129.74","130.52","127.68","128.47","125.92","126.73","130.42","131.2","128.71","129.5","126.62","127.42","126.65","128.19","130.23","126.26","128.33","123.81","125.92","124.13","124.66","122.03","122.57","120.25","120.79","124.84","125.37","123.11","123.64","120.97","121.52","120.86","120.9","123.06","117.57","119.8"
"122.99","125.5","126.89","129.32","126.04","129.9","122.52","125.04","126.32","128.76","121.77","125.52","129.29","118.49","121.09","121.41","123.95","121.09","124.01","128.33","130.73","129.84","132.22","130.79","133.15","130.94","131.99","128.91","129.98","127.26","128.34","131.73","132.77","130.12","131.18","128.07","129.15","128.18","131.15","133.51","130.93","133.29","130.12","132.5","130.42","131.2","128.33","129.12","126.62","127.42","131.21","131.99","129.54","130.33","127.44","128.24","127.4","128.75","131.15","126.82","129.26","124.39","126.87","124.84","125.37","122.72","123.25","120.97","121.52","125.67","126.19","123.98","124.51","121.83","122.37","121.65","121.49","124.03","118.18","120.79"
"123.71","126.58","127.58","130.37","126.92","130.76","123.24","126.13","127.01","129.82","122.69","126.41","130.15","119.23","122.21","122.13","125.04","122.01","124.91","129.01","131.77","130.51","133.24","131.46","134.17","131.73","132.77","129.69","130.75","128.07","129.15","132.64","133.68","131.07","132.12","129.01","130.07","129.05","131.82","134.52","131.6","134.31","130.8","133.52","131.21","131.99","129.11","129.9","127.44","128.24","132.12","132.89","130.5","131.28","128.38","129.17","128.28","129.43","132.18","127.52","130.31","125.1","127.94","125.67","126.19","123.53","124.06","121.83","122.37","126.62","127.14","124.98","125.5","122.81","123.35","122.57","122.21","125.12","118.93","121.91"
"124.54","127.78","128.39","131.53","127.93","131.74","124.08","127.33","127.83","130.98","123.73","127.42","131.13","120.1","123.45","122.98","126.25","123.05","125.93","129.81","132.92","131.31","134.38","132.25","135.3","132.64","133.68","130.58","131.63","129.01","130.07","133.66","134.69","132.13","133.17","130.06","131.11","130.04","132.61","135.65","132.39","135.43","131.59","134.66","132.12","132.89","130","130.79","128.38","129.17","133.15","133.91","131.56","132.34","129.43","130.22","129.27","130.23","133.33","128.33","131.47","125.92","129.12","126.62","127.14","124.46","124.99","122.81","123.35","127.69","128.21","126.09","126.61","123.91","124.45","123.61","123.06","126.33","119.8","123.16"
"125.5","129.09","129.32","132.8","129.05","132.83","125.04","128.64","128.76","132.26","124.88","128.55","132.23","121.09","124.8","123.95","127.58","124.22","127.07","130.73","134.18","132.22","135.62","133.15","136.53","133.66","134.69","131.59","132.63","130.06","131.11","134.79","135.81","133.31","134.34","131.22","132.27","131.14","133.51","136.88","133.29","136.67","132.5","135.9","133.15","133.91","131.02","131.79","129.43","130.22","134.28","135.04","132.75","133.51","130.6","131.38","130.38","131.15","134.58","129.26","132.74","126.87","130.42","127.69","128.21","125.52","126.04","123.91","124.45","128.88","129.39","127.32","127.84","125.14","125.66","124.77","124.03","127.66","120.79","124.51"
"126.58","130.5","130.37","134.18","130.28","134.02","126.13","130.06","129.82","133.64","126.16","129.78","133.43","122.21","126.27","125.04","129.01","125.5","128.32","131.77","135.54","133.24","136.97","134.17","137.87","134.79","135.81","132.71","133.74","131.22","132.27","136.03","137.04","134.59","135.61","132.49","133.53","132.36","134.52","138.22","134.31","138.01","133.52","137.24","134.28","135.04","132.14","132.91","130.6","131.38","135.53","136.28","134.03","134.79","131.88","132.65","131.61","132.18","135.94","130.31","134.12","127.94","131.82","128.88","129.39","126.69","127.21","125.14","125.66","130.17","130.68","128.67","129.18","126.47","126.99","126.04","125.12","129.09","121.91","125.98"
"132.45","127.84","136.02","131.53","131.84","135.48","132.26","127.64","135.78","131.29","128.05","131.62","135.22","128.78","124.03","131.53","126.89","127.68","130.52","137.11","132.67","138.62","134.22","139.6","135.24","137.6","138.51","136.23","137.15","134.1","135.04","136.14","137.06","134.01","134.95","132.6","133.55","133.8","140.05","135.7","139.96","135.61","139.33","134.95","137.45","138.1","136.03","136.69","133.85","134.52","135.99","136.65","133.81","134.48","132.35","133.03","133.42","138.16","133.75","136.49","132.02","134.35","129.8","132.53","132.94","131.11","131.53","128.9","129.32","131.02","131.43","128.81","129.22","127.34","127.76","128.31","131.77","127.14","128.82","124.07"
"130.81","126.52","134.42","130.25","130.38","134.05","130.61","126.32","134.18","130","126.54","130.15","133.79","127.09","122.67","129.88","125.56","126.17","129.04","135.53","131.39","137.05","132.96","138.05","133.99","136.14","137.06","134.73","135.66","132.6","133.55","134.78","135.71","132.66","133.61","131.21","132.16","132.36","138.5","134.46","138.41","134.36","137.77","133.7","135.99","136.65","134.53","135.19","132.35","133.03","134.63","135.29","132.46","133.14","130.95","131.64","131.97","136.59","132.49","134.9","130.74","132.73","128.5","131.02","131.43","129.55","129.97","127.34","127.76","129.6","130.02","127.4","127.82","125.88","126.31","126.8","130.12","125.81","127.13","122.71"
"129.27","125.31","132.92","129.07","129.02","132.73","129.07","125.11","132.68","128.83","125.14","128.79","132.47","125.5","121.42","128.33","124.34","124.76","127.67","134.05","130.23","135.58","131.81","136.59","132.85","134.78","135.71","133.32","134.26","131.21","132.16","133.53","134.47","131.42","132.37","129.92","130.89","131.02","137.05","133.32","136.96","133.23","136.31","132.56","134.63","135.29","133.12","133.8","130.95","131.64","133.37","134.05","131.21","131.9","129.66","130.35","130.63","135.12","131.34","133.41","129.58","131.21","127.31","129.6","130.02","128.09","128.51","125.88","126.31","128.3","128.72","126.11","126.53","124.54","124.98","125.41","128.57","124.59","125.55","121.47"
"127.84","124.22","131.53","128.02","127.77","131.52","127.64","124.02","131.29","127.77","123.85","127.55","131.26","124.03","120.3","126.89","123.24","123.47","126.41","132.67","129.18","134.22","130.78","135.24","131.82","133.53","134.47","132.03","132.98","129.92","130.89","132.38","133.33","130.29","131.25","128.74","129.72","129.79","135.7","132.3","135.61","132.2","134.95","131.53","133.37","134.05","131.82","132.5","129.66","130.35","132.23","132.91","130.08","130.77","128.48","129.18","129.4","133.75","130.3","132.02","128.52","129.8","126.24","128.3","128.72","126.74","127.17","124.54","124.98","127.11","127.53","124.93","125.36","123.32","123.75","124.12","127.14","123.5","124.07","120.34"
"126.52","123.25","130.25","127.08","126.64","130.42","126.32","123.04","130","126.82","122.69","126.41","130.15","122.67","119.29","125.56","122.26","122.3","125.26","131.39","128.25","132.96","129.86","133.99","130.91","132.38","133.33","130.84","131.8","128.74","129.72","131.35","132.31","129.27","130.24","127.68","128.67","128.68","134.46","131.39","134.36","131.29","133.7","130.61","132.23","132.91","130.63","131.32","128.48","129.18","131.2","131.88","129.06","129.76","127.42","128.13","128.28","132.49","129.37","130.74","127.59","128.5","125.29","127.11","127.53","125.5","125.93","123.32","123.75","126.04","126.46","123.87","124.3","122.21","122.65","122.96","125.81","122.52","122.71","119.34"
"125.31","122.41","129.07","126.25","125.63","129.44","125.11","122.2","128.83","126","121.64","125.4","129.17","121.42","118.42","124.34","121.41","121.25","124.24","130.23","127.44","131.81","129.05","132.85","130.11","131.35","132.31","129.77","130.73","127.68","128.67","130.43","131.4","128.37","129.35","126.74","127.73","127.68","133.32","130.59","133.23","130.5","132.56","129.82","131.2","131.88","129.56","130.25","127.42","128.13","130.28","130.97","128.16","128.86","126.48","127.19","127.28","131.34","128.57","129.58","126.77","127.31","124.45","126.04","126.46","124.38","124.82","122.21","122.65","125.08","125.51","122.93","123.37","121.22","121.67","121.91","124.59","121.67","121.47","118.47"
"124.22","121.69","128.02","125.56","124.73","128.57","124.02","121.47","127.77","125.3","120.71","124.5","128.3","120.3","117.67","123.24","120.68","120.32","123.33","129.18","126.75","130.78","128.37","131.82","129.43","130.43","131.4","128.81","129.78","126.74","127.73","129.63","130.6","127.59","128.57","125.92","126.91","126.8","132.3","129.92","132.2","129.82","131.53","129.14","130.28","130.97","128.6","129.3","126.48","127.19","129.48","130.17","127.38","128.08","125.65","126.37","126.4","130.3","127.88","128.52","126.07","126.24","123.75","125.08","125.51","123.38","123.82","121.22","121.67","124.25","124.68","122.11","122.55","120.36","120.81","120.99","123.5","120.94","120.34","117.72"
"123.25","121.09","127.08","124.98","123.96","127.82","123.04","120.88","126.82","124.72","119.92","123.73","127.55","119.29","117.06","122.26","120.08","119.52","122.55","128.25","126.18","129.86","127.81","130.91","128.88","129.63","130.6","127.96","128.95","125.92","126.91","128.95","129.93","126.93","127.92","125.22","126.22","126.04","131.39","129.36","131.29","129.26","130.61","128.58","129.48","130.17","127.75","128.46","125.65","126.37","128.8","129.49","126.72","127.43","124.95","125.67","125.63","129.37","127.31","127.59","125.5","125.29","123.16","124.25","124.68","122.5","122.94","120.36","120.81","123.54","123.97","121.42","121.86","119.63","120.08","120.19","122.52","120.35","119.34","117.11"
"122.41","120.63","126.25","124.53","123.31","127.19","122.2","120.42","126","124.27","119.25","123.08","126.92","118.42","116.58","121.41","119.62","118.85","121.9","127.44","125.73","129.05","127.37","130.11","128.44","128.95","129.93","127.24","128.23","125.22","126.22","128.39","129.37","126.39","127.39","124.64","125.65","125.41","130.59","128.93","130.5","128.83","129.82","128.14","128.8","129.49","127.03","127.74","124.95","125.67","128.24","128.94","126.18","126.89","124.37","125.09","125","128.57","126.87","126.77","125.05","124.45","122.71","123.54","123.97","121.75","122.19","119.63","120.08","122.95","123.39","120.86","121.31","119.02","119.48","119.53","121.67","119.88","118.47","116.63"
"121.69","120.3","125.56","124.21","122.79","126.69","121.47","120.08","125.3","123.95","118.71","122.56","126.41","117.67","116.24","120.68","119.28","118.31","121.37","126.75","125.41","128.37","127.05","129.43","128.13","128.39","129.37","126.65","127.64","124.64","125.65","127.96","128.94","125.98","126.98","124.19","125.2","124.89","129.92","128.62","129.82","128.52","129.14","127.83","128.24","128.94","126.43","127.14","124.37","125.09","127.8","128.5","125.77","126.48","123.92","124.64","124.48","127.88","126.56","126.07","124.73","123.75","122.38","122.95","123.39","121.12","121.57","119.02","119.48","122.5","122.94","120.43","120.88","118.55","119.01","118.99","120.94","119.55","117.72","116.29"
"121.09","120.1","124.98","124.02","122.4","126.31","120.88","119.88","124.72","123.76","118.3","122.16","126.03","117.06","116.03","120.08","119.08","117.91","120.97","126.18","125.22","127.81","126.86","128.88","127.94","127.96","128.94","126.17","127.17","124.19","125.2","127.64","128.63","125.69","126.69","123.87","124.88","124.51","129.36","128.43","129.26","128.33","128.58","127.64","127.8","128.5","125.96","126.67","123.92","124.64","127.48","128.19","125.48","126.2","123.6","124.32","124.1","127.31","126.37","125.5","124.54","123.16","122.18","122.5","122.94","120.63","121.07","118.55","119.01","122.17","122.61","120.13","120.58","118.22","118.67","118.59","120.35","119.35","117.11","116.08"
"120.63","120.03","124.53","123.95","122.14","126.06","120.42","119.82","124.27","123.69","118.03","121.9","125.78","116.58","115.96","119.62","119.01","117.63","120.71","125.73","125.16","127.37","126.8","128.44","127.88","127.64","128.63","125.82","126.82","123.87","124.88","127.46","128.44","125.53","126.53","123.67","124.69","124.25","128.93","128.37","128.83","128.27","128.14","127.58","127.48","128.19","125.61","126.32","123.6","124.32","127.3","128","125.32","126.04","123.4","124.13","123.84","126.87","126.31","125.05","124.47","122.71","122.12","122.17","122.61","120.26","120.71","118.22","118.67","121.97","122.41","119.96","120.41","118.01","118.47","118.32","119.88","119.28","116.63","116.01"
"120.3","120.1","124.21","124.02","122.01","125.93","120.08","119.88","123.95","123.76","117.9","121.77","125.65","116.24","116.03","119.28","119.08","117.5","120.58","125.41","125.22","127.05","126.86","128.13","127.94","127.46","128.44","125.6","126.6","123.67","124.69","127.39","128.38","125.5","126.5","123.61","124.62","124.12","128.62","128.43","128.52","128.33","127.83","127.64","127.3","128","125.38","126.1","123.4","124.13","127.23","127.94","125.29","126","123.34","124.07","123.71","126.56","126.37","124.73","124.54","122.38","122.18","121.97","122.41","120.03","120.48","118.01","118.47","121.91","122.35","119.93","120.38","117.94","118.4","118.18","119.55","119.35","116.29","116.08"
"120.1","120.3","124.02","124.21","122.01","125.93","119.88","120.08","123.76","123.95","117.9","121.77","125.65","116.03","116.24","119.08","119.28","117.5","120.58","125.22","125.41","126.86","127.05","127.94","128.13","127.39","128.38","125.5","126.5","123.61","124.62","127.46","128.44","125.6","126.6","123.67","124.69","124.12","128.43","128.62","128.33","128.52","127.64","127.83","127.23","127.94","125.29","126","123.34","124.07","127.3","128","125.38","126.1","123.4","124.13","123.71","126.37","126.56","124.54","124.73","122.18","122.38","121.91","122.35","119.93","120.38","117.94","118.4","121.97","122.41","120.03","120.48","118.01","118.47","118.18","119.35","119.55","116.08","116.29"
"120.03","120.63","123.95","124.53","122.14","126.06","119.82","120.42","123.69","124.27","118.03","121.9","125.78","115.96","116.58","119.01","119.62","117.63","120.71","125.16","125.73","126.8","127.37","127.88","128.44","127.46","128.44","125.53","126.53","123.67","124.69","127.64","128.63","125.82","126.82","123.87","124.88","124.25","128.37","128.93","128.27","128.83","127.58","128.14","127.3","128","125.32","126.04","123.4","124.13","127.48","128.19","125.61","126.32","123.6","124.32","123.84","126.31","126.87","124.47","125.05","122.12","122.71","121.97","122.41","119.96","120.41","118.01","118.47","122.17","122.61","120.26","120.71","118.22","118.67","118.32","119.28","119.88","116.01","116.63"
"120.1","121.09","124.02","124.98","122.4","126.31","119.88","120.88","123.76","124.72","118.3","122.16","126.03","116.03","117.06","119.08","120.08","117.91","120.97","125.22","126.18","126.86","127.81","127.94","128.88","127.64","128.63","125.69","126.69","123.87","124.88","127.96","128.94","126.17","127.17","124.19","125.2","124.51","128.43","129.36","128.33","129.26","127.64","128.58","127.48","128.19","125.48","126.2","123.6","124.32","127.8","128.5","125.96","126.67","123.92","124.64","124.1","126.37","127.31","124.54","125.5","122.18","123.16","122.17","122.61","120.13","120.58","118.22","118.67","122.5","122.94","120.63","121.07","118.55","119.01","118.59","119.35","120.35","116.08","117.11"
"120.3","121.69","124.21","125.56","122.79","126.69","120.08","121.47","123.95","125.3","118.71","122.56","126.41","116.24","117.67","119.28","120.68","118.31","121.37","125.41","126.75","127.05","128.37","128.13","129.43","127.96","128.94","125.98","126.98","124.19","125.2","128.39","129.37","126.65","127.64","124.64","125.65","124.89","128.62","129.92","128.52","129.82","127.83","129.14","127.8","128.5","125.77","126.48","123.92","124.64","128.24","128.94","126.43","127.14","124.37","125.09","124.48","126.56","127.88","124.73","126.07","122.38","123.75","122.5","122.94","120.43","120.88","118.55","119.01","122.95","123.39","121.12","121.57","119.02","119.48","118.99","119.55","120.94","116.29","117.72"
"120.63","122.41","124.53","126.25","123.31","127.19","120.42","122.2","124.27","126","119.25","123.08","126.92","116.58","118.42","119.62","121.41","118.85","121.9","125.73","127.44","127.37","129.05","128.44","130.11","128.39","129.37","126.39","127.39","124.64","125.65","128.95","129.93","127.24","128.23","125.22","126.22","125.41","128.93","130.59","128.83","130.5","128.14","129.82","128.24","128.94","126.18","126.89","124.37","125.09","128.8","129.49","127.03","127.74","124.95","125.67","125","126.87","128.57","125.05","126.77","122.71","124.45","122.95","123.39","120.86","121.31","119.02","119.48","123.54","123.97","121.75","122.19","119.63","120.08","119.53","119.88","121.67","116.63","118.47"
"121.09","123.25","124.98","127.08","123.96","127.82","120.88","123.04","124.72","126.82","119.92","123.73","127.55","117.06","119.29","120.08","122.26","119.52","122.55","126.18","128.25","127.81","129.86","128.88","130.91","128.95","129.93","126.93","127.92","125.22","126.22","129.63","130.6","127.96","128.95","125.92","126.91","126.04","129.36","131.39","129.26","131.29","128.58","130.61","128.8","129.49","126.72","127.43","124.95","125.67","129.48","130.17","127.75","128.46","125.65","126.37","125.63","127.31","129.37","125.5","127.59","123.16","125.29","123.54","123.97","121.42","121.86","119.63","120.08","124.25","124.68","122.5","122.94","120.36","120.81","120.19","120.35","122.52","117.11","119.34"
"121.69","124.22","125.56","128.02","124.73","128.57","121.47","124.02","125.3","127.77","120.71","124.5","128.3","117.67","120.3","120.68","123.24","120.32","123.33","126.75","129.18","128.37","130.78","129.43","131.82","129.63","130.6","127.59","128.57","125.92","126.91","130.43","131.4","128.81","129.78","126.74","127.73","126.8","129.92","132.3","129.82","132.2","129.14","131.53","129.48","130.17","127.38","128.08","125.65","126.37","130.28","130.97","128.6","129.3","126.48","127.19","126.4","127.88","130.3","126.07","128.52","123.75","126.24","124.25","124.68","122.11","122.55","120.36","120.81","125.08","125.51","123.38","123.82","121.22","121.67","120.99","120.94","123.5","117.72","120.34"
"122.41","125.31","126.25","129.07","125.63","129.44","122.2","125.11","126","128.83","121.64","125.4","129.17","118.42","121.42","121.41","124.34","121.25","124.24","127.44","130.23","129.05","131.81","130.11","132.85","130.43","131.4","128.37","129.35","126.74","127.73","131.35","132.31","129.77","130.73","127.68","128.67","127.68","130.59","133.32","130.5","133.23","129.82","132.56","130.28","130.97","128.16","128.86","126.48","127.19","131.2","131.88","129.56","130.25","127.42","128.13","127.28","128.57","131.34","126.77","129.58","124.45","127.31","125.08","125.51","122.93","123.37","121.22","121.67","126.04","126.46","124.38","124.82","122.21","122.65","121.91","121.67","124.59","118.47","121.47"
"123.25","126.52","127.08","130.25","126.64","130.42","123.04","126.32","126.82","130","122.69","126.41","130.15","119.29","122.67","122.26","125.56","122.3","125.26","128.25","131.39","129.86","132.96","130.91","133.99","131.35","132.31","129.27","130.24","127.68","128.67","132.38","133.33","130.84","131.8","128.74","129.72","128.68","131.39","134.46","131.29","134.36","130.61","133.7","131.2","131.88","129.06","129.76","127.42","128.13","132.23","132.91","130.63","131.32","128.48","129.18","128.28","129.37","132.49","127.59","130.74","125.29","128.5","126.04","126.46","123.87","124.3","122.21","122.65","127.11","127.53","125.5","125.93","123.32","123.75","122.96","122.52","125.81","119.34","122.71"
"124.22","127.84","128.02","131.53","127.77","131.52","124.02","127.64","127.77","131.29","123.85","127.55","131.26","120.3","124.03","123.24","126.89","123.47","126.41","129.18","132.67","130.78","134.22","131.82","135.24","132.38","133.33","130.29","131.25","128.74","129.72","133.53","134.47","132.03","132.98","129.92","130.89","129.79","132.3","135.7","132.2","135.61","131.53","134.95","132.23","132.91","130.08","130.77","128.48","129.18","133.37","134.05","131.82","132.5","129.66","130.35","129.4","130.3","133.75","128.52","132.02","126.24","129.8","127.11","127.53","124.93","125.36","123.32","123.75","128.3","128.72","126.74","127.17","124.54","124.98","124.12","123.5","127.14","120.34","124.07"
"125.31","129.27","129.07","132.92","129.02","132.73","125.11","129.07","128.83","132.68","125.14","128.79","132.47","121.42","125.5","124.34","128.33","124.76","127.67","130.23","134.05","131.81","135.58","132.85","136.59","133.53","134.47","131.42","132.37","129.92","130.89","134.78","135.71","133.32","134.26","131.21","132.16","131.02","133.32","137.05","133.23","136.96","132.56","136.31","133.37","134.05","131.21","131.9","129.66","130.35","134.63","135.29","133.12","133.8","130.95","131.64","130.63","131.34","135.12","129.58","133.41","127.31","131.21","128.3","128.72","126.11","126.53","124.54","124.98","129.6","130.02","128.09","128.51","125.88","126.31","125.41","124.59","128.57","121.47","125.55"
"131.36","126.71","134.89","130.37","130.71","134.32","131.41","126.76","134.95","130.43","127.17","130.77","134.39","128.15","123.38","130.98","126.32","127.08","129.99","135.75","131.26","137.36","132.92","138.45","134.05","136.47","137.31","135.1","135.94","132.95","133.8","135","135.84","132.86","133.71","131.43","132.3","132.6","139.02","134.63","139.04","134.65","138.52","134.12","136.68","137.25","135.25","135.83","133.06","133.64","135.2","135.78","133.02","133.6","131.55","132.14","132.57","137.47","133.04","135.91","131.42","133.87","129.31","132.1","132.41","130.67","130.99","128.45","128.77","130.57","130.89","128.36","128.68","126.88","127.21","127.81","131.39","126.74","128.52","123.76"
"129.7","125.38","133.28","129.07","129.24","132.89","129.75","125.43","133.34","129.14","125.65","129.29","132.95","126.46","122.01","129.32","124.98","125.56","128.51","134.15","129.97","135.78","131.65","136.88","132.79","135","135.84","133.58","134.43","131.43","132.3","133.63","134.48","131.5","132.36","130.03","130.9","131.14","137.45","133.38","137.48","133.4","136.95","132.86","135.2","135.78","133.74","134.32","131.55","132.14","133.84","134.42","131.66","132.25","130.14","130.74","131.12","135.89","131.77","134.31","130.14","132.25","128","130.57","130.89","129.1","129.43","126.88","127.21","129.16","129.48","126.95","127.28","125.42","125.76","126.3","129.73","125.41","126.83","122.4"
"128.15","124.16","131.77","127.89","127.87","131.55","128.2","124.21","131.83","127.95","124.24","127.92","131.62","124.87","120.76","127.77","123.76","124.15","127.13","132.66","128.8","134.3","130.49","135.41","131.64","133.63","134.48","132.16","133.02","130.03","130.9","132.37","133.23","130.24","131.11","128.73","129.61","129.79","135.99","132.23","136.01","132.26","135.48","131.71","133.84","134.42","132.32","132.91","130.14","130.74","132.58","133.16","130.4","131","128.84","129.45","129.77","134.41","130.61","132.81","128.96","130.72","126.81","129.16","129.48","127.64","127.96","125.42","125.76","127.85","128.18","125.65","125.98","124.08","124.41","124.89","128.18","124.19","125.24","121.15"
"126.71","123.06","130.37","126.82","126.61","130.33","126.76","123.11","130.43","126.89","122.95","126.66","130.4","123.38","119.63","126.32","122.65","122.86","125.87","131.26","127.74","132.92","129.44","134.05","130.6","132.37","133.23","130.86","131.72","128.73","129.61","131.21","132.08","129.1","129.98","127.54","128.43","128.56","134.63","131.2","134.65","131.22","134.12","130.68","132.58","133.16","131.02","131.61","128.84","129.45","131.42","132.02","129.26","129.87","127.66","128.27","128.53","133.04","129.56","131.42","127.9","129.31","125.73","127.85","128.18","126.28","126.61","124.08","124.41","126.65","126.98","124.46","124.8","122.85","123.19","123.61","126.74","123.09","123.76","120.02"
"125.38","122.08","129.07","125.87","125.47","129.22","125.43","122.13","129.14","125.94","121.77","125.52","129.29","122.01","118.62","124.98","121.67","121.68","124.72","129.97","126.8","131.65","128.51","132.79","129.68","131.21","132.08","129.66","130.53","127.54","128.43","130.17","131.05","128.07","128.96","126.47","127.37","127.43","133.38","130.28","133.4","130.31","132.86","129.75","131.42","132.02","129.82","130.42","127.66","128.27","130.39","130.98","128.24","128.85","126.59","127.2","127.4","131.77","128.63","130.14","126.96","128","124.78","126.65","126.98","125.04","125.38","122.85","123.19","125.58","125.91","123.4","123.74","121.73","122.08","122.44","125.41","122.11","122.4","119.02"
"124.16","121.22","127.89","125.04","124.44","128.23","124.21","121.28","127.95","125.11","120.71","124.5","128.3","120.76","117.74","123.76","120.81","120.62","123.69","128.8","125.97","130.49","127.7","131.64","128.88","130.17","131.05","128.57","129.46","126.47","127.37","129.25","130.13","127.17","128.06","125.52","126.42","126.42","132.23","129.48","132.26","129.51","131.71","128.95","130.39","130.98","128.74","129.34","126.59","127.2","129.46","130.06","127.33","127.94","125.64","126.25","126.4","130.61","127.82","128.96","126.14","126.81","123.94","125.58","125.91","123.92","124.25","121.73","122.08","124.62","124.95","122.45","122.8","120.74","121.09","121.39","124.19","121.26","121.15","118.14"
"123.06","120.5","126.82","124.34","123.54","127.35","123.11","120.55","126.89","124.4","119.78","123.6","127.42","119.63","116.99","122.65","120.08","119.69","122.78","127.74","125.27","129.44","127.01","130.6","128.19","129.25","130.13","127.6","128.5","125.52","126.42","128.44","129.33","126.38","127.28","124.69","125.6","125.53","131.2","128.8","131.22","128.82","130.68","128.27","129.46","130.06","127.77","128.38","125.64","126.25","128.66","129.26","126.54","127.16","124.8","125.43","125.51","129.56","127.13","127.9","125.44","125.73","123.23","124.62","124.95","122.91","123.25","120.74","121.09","123.78","124.12","121.63","121.98","119.88","120.23","120.46","123.09","120.53","120.02","117.39"
"122.08","119.9","125.87","123.76","122.76","126.6","122.13","119.95","125.94","123.82","118.98","122.82","126.66","118.62","116.38","121.67","119.48","118.89","121.99","126.8","124.7","128.51","126.44","129.68","127.63","128.44","129.33","126.76","127.65","124.69","125.6","127.75","128.64","125.71","126.61","123.98","124.9","124.77","130.28","128.24","130.31","128.26","129.75","127.7","128.66","129.26","126.92","127.54","124.8","125.43","127.97","128.58","125.88","126.5","124.1","124.72","124.74","128.63","126.56","126.96","124.87","124.78","122.64","123.78","124.12","122.03","122.37","119.88","120.23","123.07","123.41","120.94","121.29","119.14","119.49","119.66","122.11","119.93","119.02","116.78"
"121.22","119.43","125.04","123.3","122.11","125.96","121.28","119.48","125.11","123.37","118.3","122.16","126.03","117.74","115.89","120.81","119.01","118.21","121.34","125.97","124.25","127.7","126","128.88","127.19","127.75","128.64","126.03","126.93","123.98","124.9","127.19","128.08","125.17","126.08","123.4","124.32","124.12","129.48","127.8","129.51","127.83","128.95","127.26","127.97","128.58","126.2","126.81","124.1","124.72","127.41","128.02","125.34","125.96","123.52","124.15","124.1","127.82","126.12","126.14","124.42","123.94","122.18","123.07","123.41","121.27","121.62","119.14","119.49","122.48","122.82","120.38","120.73","118.54","118.89","118.99","121.26","119.46","118.14","116.3"
